CharacterId,Name,Author,Width,Height
4202,Monaka tokihoshi,Tokinokuni-kei,320.0,240.0
4203,Monako ogura,Tokinokuni-kei,53.0,89.0
4205,Mongori,Gomi-factory,103.0,112.0
4206,Kintaro,Omegapsycho,287.0,40.0
4207,Shao kahn,Omegapsycho,114.0,165.0
4208,Mother,Tokuiten,189.0,400.0
4209,Mousse,? by null,45.0,89.0
4210,Mpccgenerals,Adamskie,88.0,108.0
4211,Mrheart,Rei,273.0,319.0
4212,Bad mr frosty,Frantic,66.0,120.0
4213,Mr. jones,Jango,68.0,125.0
4214,Mt,Misogi,168.0,301.0
4215,Muaythaiman,Zion,65.0,112.0
4216,Mullah abba,Dxwho,786.0,274.0
4217,M.u.s.a.f.a.r.,Keyu,102.0,128.0
4218,Mutron kun,Werewood,28.0,26.0
4219,Ken mvc,"Darkcipherlucius ,vyn",72.0,98.0
4220,The real doom,Drdoom,176.0,133.0
4221,Gill mvc2,Gill,161.0,141.0
4222,Zero maverick hunter,"Darkcipherlucius, ddarkbeing, arielco",86.0,80.0
4223,Batsu,Mouser,82.0,102.0
4225,Vega mvc2,Iwakick,122.0,99.0
4226,Mecha-gorilla,Nrf,93.0,143.0
4227,Nagato,Thebestmckonan,40.0,80.0
4228,Nanase-mvc,Uru,98.0,94.0
4229,Nanmushi,Ngi,61.0,118.0
4230,Naomi,Zelgadis,54.0,109.0
4232,Naruto kid,Mikel8888,34.0,48.0
4233,Naruto uzumaki,Alexei roschak,63.0,65.0
4234,Natsume,Keyu,47.0,95.0
4235,Natsumi,Yu-toharu,32.0,122.0
4237,Nausicaa,Elecbyte,73.0,96.0
4238,Nayuta,Rakurai,226.0,198.0
4239,N.boss,Shadowtak,106.0,123.0
4240,Neff,Dark ruler,64.0,73.0
4241,Little nemo,Freddery ii,22.0,24.0
4242,Neo kazuma,null,66.0,94.0
4244,Nimuge president,Tokei,73.0,127.0
4245,Ninja yumi,Kenshin,64.0,41.0
4246,Ninja,Ankokunaitou,43.0,90.0
4247,Ni_san,Anamochi,512.0,192.0
4248,Kasumi,Be,46.0,91.0
4249,Nm hayate,Natsumegu,59.0,103.0
4250,Noel,Speedy9199,225.0,448.0
4251,Nogami_aoi,Baggy,128.0,128.0
4252,Noel vermillion,Kal,275.0,452.0
4253,Nu-13,Neat unsou,313.0,400.0
4254,Nucrear cirno,Noobic cube,63.0,90.0
4255,Nukesaku,Ngi,66.0,51.0
4256,Demitri nxc,Shimon,55.0,89.0
4257,Sakura&karin,Shimon,63.0,76.0
4258,Morrigan nxc,Shimon,56.0,88.0
4259,Oboromaru,Ankokunaitou,48.0,56.0
4260,Ohaou,Anamochi,184.0,140.0
4261,Amaterasu,Mgssj2,80.0,51.0
4262,Old robo-ky,Ukege,234.0,196.0
4263,Olof,Meka,69.0,122.0
4264,Omega_rugal,Aki,89.0,124.0
4265,Omega agk,Meep140,250.0,268.0
4266,Omni-psych super dizzy lv 3,Nana/seven,167.0,261.0
4267,Omni-psych chipp,Muteki,211.0,211.0
4268,Omni-psych jam,Seven,137.0,252.0
4269,Omni-psych justice,Seven,229.0,312.0
4270,Omake,Dadio,95.0,123.0
4271,Onomatopoeia,Dopefiend,200.0,201.0
4272,Orochi ball,Krn,138.0,130.0
4273,Orochi tenko,Suika_no_otto,71.0,105.0
4274,Orochimaru nzc,Alexei roschak (kenshinx0),39.0,68.0
4275,Orsted,Ankokunaitou,46.0,62.0
4276,Orsted_w,Ankokunaitou,46.0,62.0
4277,Otane,Capitan_trueno,74.0,80.0
4278,Otane oume,Elecbyte,85.0,79.0
4279,Ouyang feng,Ngi,94.0,194.0
4280,P-ciel,Deer,85.0,91.0
4281,P3 hero,Un,38.0,112.0
4282,P3 heroine,Hisame,235.0,208.0
4283,P4 hero,Zennore,86.0,113.0
4284,Pan transform,Legendtta,44.0,72.0
4285,Pantyhose taro,Yu-toharu,58.0,83.0
4286,Pein nzc,Alexei roschak (kenshinx0),34.0,83.0
4287,Perfectakishimai,Anamochi,148.0,144.0
4288,Perfectakishimai 2,Moiky,61.0,145.0
4289,Kintaro pim,Shimon,71.0,96.0
4290,Pittan-san,Man,80.0,80.0
4291,Pi_annie,177,65.0,94.0
4292,Keith,Mouser,71.0,109.0
4293,Oume,177,66.0,93.0
4294,Hinata wakaba,Fervicante,63.0,97.0
4295,Plok,Daniel gajardo pulgar,29.0,39.0
4296,Pocket sol badguy,Ixnaydk,31.0,47.0
4297,Pogo,Ankokunaitou,48.0,54.0
4298,Poison qyc,Qy china,855.0,547.0
4299,Pokeathena,Limitedmoon,42.0,40.0
4300,Popura,Elecbyte,87.0,107.0
4301,Porygon-z,Roysquadrocks,50.0,75.0
4302,Private,Hsr,56.0,67.0
4303,Prizm-star,Dxwho,,
4305,Pteranodon,Dark ruler,,
4306,Petit charat,Tokinokuni-kei,49.0,72.0
4307,Mizuki takase,Tokinokuni-kei,63.0,74.0
4308,Peach mizuki,Tokei,129.0,75.0
4309,Qb,Yan,128.0,68.0
4310,Q-bee,Mith,77.0,97.0
4311,Q-mantha,Taurusac195,198.0,189.0
4312,Akiba,Qwerty,56.0,104.0
4313,Ragna bloodedge,Kal,271.0,435.0
4314,Raiden ff,Lord sinistro,147.0,161.0
4315,Raidou,Act02,300.0,256.0
4316,Rainbow,Ngi,135.0,117.0
4317,Ralf 2k2,Actjapan,66.0,117.0
4318,Ramses iii,Juan carlos,74.0,97.0
4319,Rancid,Ngi,113.0,132.0
4320,Rangle,Ankokunaitou,46.0,93.0
4321,Ranko,Zero-sennin,46.0,73.0
4322,Ranmaru,Nobun,50.0,100.0
4324,Raptor ls,Lord sinistro,130.0,68.0
4325,Ratix,Ankokunaitou,64.0,56.0
4326,Rax coswell,Juan carlos,54.0,105.0
4327,Razorclaws,Hsr,237.0,104.0
4328,Rbff master geese,Cannon musume,69.0,126.0
4329,Hon fu,Mouser,129.0,109.0
4330,Master krauser,Abuhachi,65.0,142.0
4331,Hon-fu,Mouser,130.0,109.0
4332,Kim kaphwan,Mouser,61.0,118.0
4334,Red skull,Ax and ajrenalin,129.0,147.0
4335,Red snake,Fervicante,117.0,87.0
4336,Rei-kugo,Ankokunaitou,44.0,62.0
4337,Reiji,Ryo 2005,80.0,112.0
4338,Reika murasame,Taruse,65.0,104.0
4339,Reiko mikami,Werewood,102.0,257.0
4340,Reimi,Ns,69.0,109.0
4341,Reimu hakurei rp,Ricepigeon,101.0,103.0
4342,Reon,Nrf,64.0,63.0
4343,Rera,Ibukah,78.0,88.0
4344,Revlius,Ma,76.0,64.0
4346,Maherl,Shimon,80.0,115.0
4347,Rev saizo,Shimon,27.0,62.0
4348,Rhina,Dxwho,70.0,163.0
4349,Rick rb,null,64.0,124.0
4350,Riggs,Ngi,83.0,126.0
4351,Rinnosuke_morichika,Kon,45.0,102.0
4352,Rin,Nanda,37.0,102.0
4353,Riyoh_nagasaki,Yumehiko,69.0,108.0
4354,Robert 2k3,Actjapan,44.0,47.0
4355,Robin_mask,Zenjidoh,64.0,106.0
4356,Robo-jam,Ukege,141.0,252.0
4357,Robo-ky type-p,Rei,245.0,273.0
4358,Robo-len,Ukege,38.0,84.0
4359,Robo-sol,Ukege,164.0,278.0
4360,Robo-segalow,The_none,73.0,131.0
4361,Rocket tank,Dark ruler,113.0,89.0
4362,Rock of spirit,Dark ruler,105.0,102.0
4363,Rocky balboa,Jessica smoke,46.0,64.0
4364,Rody birts,"Kai one, jezekiel & nyko",91.0,133.0
4365,Rokurouta,Cafe,64.0,95.0
4366,Rolento,Acey,89.0,97.0
4367,Ron max,Mitai dake,79.0,129.0
4368,Rosa me,Mother earth,106.0,141.0
4369,Rosa nl,Noise_low,141.0,141.0
4370,Rosemary,Juke kisaragi,60.0,107.0
4371,Rouga-zanma,Kagetsu yuki,62.0,118.0
4372,Rouge unsou,Neat unsou,61.0,88.0
4374,Roza,Ns,112.0,174.0
4375,Rufuu,Zion,54.0,64.0
4376,Ryoga hibiki,Ankokunaitou,47.0,84.0
4377,Ryoko,Icl,91.0,216.0
4378,Ryu hayabusa nes,Chuchoryu,88.0,92.0
4379,Ryu hayabusa x,Chuchoryu,107.0,96.0
4380,Ryuhi,Ankokunaitou,47.0,87.0
4381,Ryuhi SD,Ankokunaitou,49.0,68.0
4382,Debonea,Works,209.0,234.0
4383,Ryuko,Oggy,82.0,103.0
4384,Ryuko2nd,Oggy,82.0,103.0
4385,Team ryuko,Actjapan,74.0,109.0
4386,Sacola man,Andre marques,71.0,99.0
4387,Sacola man nes,Jony queijo,22.0,41.0
4388,Sagat f22,null,78.0,124.0
4389,Sagawa,Man,68.0,79.0
4390,Sagojo,Ngi,67.0,107.0
4391,Sailormoon,Ryoga,94.0,94.0
4392,Saizohattori,Basara-kun,106.0,96.0
4393,Saizo pi,Ns origin by ryo 2005,112.0,112.0
4394,Sai,Alexei roschak,46.0,71.0
4395,Saki-mvc,Uru,134.0,206.0
4396,Saki mitonoya,Speedy9199,216.0,278.0
4397,Saki tsuzura,Ao,133.0,205.0
4398,Sakura haruno nzc,Alexei roschak (kenshinx0),51.0,67.0
4399,Sakuya ex,Rakurai,99.0,86.0
4401,Sakuya izayoi,Ricepigeon,50.0,97.0
4402,Sammo-hacka,Ankokunaitou,50.0,60.0
4403,Samus,Ú‚,26.0,43.0
4404,Sanada_yukimura,Syouga,192.0,264.0
4405,Sanae_x,Pre-to,73.0,97.0
4406,Sannomiya_shiho,Baggy,128.0,128.0
4407,Santaurus,Ngi,168.0,206.0
4408,Saojin,Kenshin,93.0,89.0
4409,Sarashina,Elecbyte,111.0,81.0
4410,Sara_cat,Ngi,128.0,272.0
4411,Sasuke ex,,75.0,105.0
4412,Uchiha sasuke,Legendtta,49.0,68.0
4413,Sasuke storm,Legendtta,43.0,76.0
4414,Sasuke uchiha,Alexei roschak (kenshinx0),49.0,68.0
4415,Satsujinki,Konbudashi,37.0,106.0
4416,Sawada,Tamago,74.0,128.0
4417,Scarlet spider,Rg_op,114.0,98.0
4418,Schwartzenguard,Dark ruler,108.0,67.0
4419,Misaka,Muko,47.0,98.0
4420,Seiya,Duracelleur,80.0,114.0
4421,Sekkimaru,Ninniku,69.0,99.0
4422,Senator,Elecbyte,70.0,95.0
4424,Guy sf2,Atomicbuster,124.0,172.0
4425,Haggar sf2,Atomicbuster,106.0,106.0
4426,Yang um,Adamskie,78.0,96.0
4427,Gill sf3,Gm,161.0,141.0
4428,Remy sf3,Homura,80.0,120.0
4429,Dan hibiki,Smoke,46.0,92.0
4430,Ken master,Dcelso,46.0,92.0
4431,Gouki sf,Jessica smoke,92.0,137.0
4432,Shining gundam,Nyankiryu,74.0,119.0
4433,Shadowec,Eternian,94.0,111.0
4434,Shampoo,Ankokunaitou,48.0,78.0
4435,Shazzer,Ankokunaitou,33.0,80.0
4436,Shikamaru nara,Kenshinx0 (alexei roschak),44.0,75.0
4437,Grappler shiki,1%,55.0,110.0
4438,Shin eddie,Knightmare106,160.0,280.0
4439,Shinki,Kurogane,67.0,89.0
4440,Shinku,Noob,105.0,150.0
4441,Shin meep140,Phantom.of.the.server/meep140,57.0,118.0
4442,Shinobu,Ns,98.0,194.0
4443,Shintaro,Ryo 2005,64.0,112.0
4444,Siver sonic v2,Supermystery,40.0,56.0
4445,Cheng sinzan,Adamskie,79.0,94.0
4446,Sion(coh),Kisaragiryuto,49.0,105.0
4447,Sion tatari,Shiroto,51.0,104.0
4448,Sittara,Cafe,70.0,126.0
4449,Skelegon,Dark ruler,101.0,117.0
4450,Skythe,Dxwho,79.0,134.0
4451,Smoo,,512.0,512.0
4452,Snorlax,Dshiznetz,276.0,295.0
4453,Socket,Sonic-crash,26.0,41.0
4454,Sokaku.m,3ha,107.0,93.0
4455,Sol-pw,Way-oh,132.0,278.0
4456,Sonans,Neat unsou,43.0,54.0
4457,Sonia rotd,Ryo 2005 + ns,65.0,115.0
4458,Sora com,Ryon,39.0,44.0
4459,Southside jim,Dxwho,62.0,119.0
4461,Spark boy,Man,130.0,239.0
4462,Spelunker,Man,40.0,64.0
4463,Spera,Ý‚,119.0,133.0
4464,Spidermanu,Unkoman,114.0,98.0
4465,Spin youmu,Otto,153.0,78.0
4466,Spy larue e,Dark ruler,145.0,122.0
4467,Squidward,Warioman,18.0,52.0
4469,Legendary super saiyan akuma,Anonymous_data-demon,57.0,120.0
4470,Starship-kirby,Marktwo,24.0,19.0
4471,Stegosaurus,Dark ruler,80.0,76.0
4472,Steve,"Satanchu, template character by hanyou",100.0,185.0
4473,Steven seagal,Smoke,34.0,80.0
4474,Suave dude,Masukenpu-kun,58.0,109.0
4475,Sumiremaru,Ninniku,62.0,99.0
4476,Sundown-kid,Ankokunaitou,48.0,62.0
4477,Super hyper ultra mega awesome wtf barney,Jay_high19,65.0,80.0
4479,Superbot,Dark ruler,30.0,49.0
4480,Heitasupermode,Songfu,83.0,111.0
4481,Super clara,Kenshin,59.0,103.0
4482,Supermario64,Hanyou,31.0,62.0
4483,Superoverlord meep,Xslaught,166.0,202.0
4484,Shinji_san,Anamochi,320.0,320.0
4485,Stefanie,Shimon,75.0,107.0
4486,Suwako,En,58.0,102.0
4487,Svc genjyuro,Actjapan,44.0,47.0
4488,Akari,Bal,54.0,103.0
4489,Symbiote thanos,Jarro77,136.0,141.0
4490,Syubababa,Man,131.0,66.0
4491,Cless-f,Sekirei,131.0,105.0
4492,Crea-f,Sekirei,125.0,96.0
4493,Sayia-f,Sekirei,104.0,115.0
4494,Taffy,Shadowtak,59.0,111.0
4495,Taideo,Ngi,76.0,107.0
4497,Tak,Dxwho,89.0,127.0
4498,Yoshiyuki takagi,Tokei,256.0,238.0
4499,Takezo,Kgenjuro,71.0,86.0
4500,Takumi hattori,Werewood,125.0,138.0
4501,Tarantulra_dfo,Dark ruler,117.0,87.0
4502,Tatsuo,Ngi,85.0,233.0
4503,Tau army,Dark ruler,172.0,164.0
4504,Taz,Fer619 and aperson98,64.0,46.0
4505,The deadly dragon,Dark ruler,76.0,213.0
4507,Shinjuro,Tene,140.0,159.0
4508,Tenko,Ao,89.0,217.0
4509,Tenrou kunagi,Songfu,69.0,89.0
4510,Terry rbs,David demianoff,66.0,109.0
4511,Pocket terry,Cyanide,39.0,41.0
4512,Terumi,Ns,84.0,172.0
4513,The mythical dacentrurian,Dark ruler,102.0,97.0
4514,The scyther,Dark ruler,452.0,916.0
4515,The shadow,"D, the red cloak",46.0,75.0
4516,The kung fu man,Oggy,99.0,104.0
4517,The fabled sagileocorn,Dark ruler,91.0,101.0
4518,The orochimaru,Karter,30.0,69.0
4519,The territorial mammoth,Dark ruler,101.0,138.0
4520,Thin nen,Capitan_trueno,104.0,96.0
4521,Tiger mm,Dick buckus,134.0,113.0
4522,Tigst_aggressi,Ao_doraneko,142.0,140.0
4523,Link tloz,Werewood,44.0,58.0
4524,Ninja turtles,Mae77 & scar,202.0,145.0
4526,Toki hakurei,Shuu,52.0,103.0
4527,Tony won,Mitai dake,80.0,157.0
4528,Hitsugaya,Ikaruga,85.0,71.0
4529,Evil ryu sf3,Vyn,78.0,111.0
4530,Touka,Rakurai,295.0,182.0
4531,Toyohime,Minoo,96.0,96.0
4532,T-rex,Dark ruler,158.0,192.0
4533,Triceratops,Dark ruler,65.0,70.0
4534,Trident,Keioh,74.0,101.0
4535,Truck,Dxwho,85.0,138.0
4536,True power sol,Tops,138.0,288.0
4537,Tsubaki yayoi,Kal,409.0,444.0
4538,Tsukiyomi kinako,Songfu,31.0,92.0
4540,Tukuyo,~}@,64.0,112.0
4541,Giant snowman,Dark ruler,87.0,161.0
4542,Tusk soldier,Werewood,65.0,136.0
4543,Twitch waifu chan-hd,Atk402,300.0,309.0
4544,Twitch waifu chan-sd,Atk402,300.0,309.0
4545,Ty,Dxwho,62.0,107.0
4546,Cheng,Terra,97.0,90.0
4547,Ukyo,Heaven-e-hell,58.0,72.0
4548,Ultimate aizen,Oz,56.0,104.0
4549,Um-krizalid-2k1,Nyankoro,73.0,117.0
4550,Ume_age18,Gx,64.0,80.0
4551,Ishida uryu,Alexei roschak (kenshinx0),53.0,103.0
4552,Veemon,Tigermask,48.0,58.0
4553,Vergil2,Bugya,137.0,252.0
4555,Vh_mami,Oyaji,60.0,60.0
4556,Videl fight money,Tomo,57.0,96.0
4557,Vinnie gill,Wlanmaniax,63.0,101.0
4558,Voltage zero,Ü‚,67.0,124.0
4559,Wacker,Ngi,77.0,119.0
4560,Walkure,Oggy,97.0,113.0
4561,Wang,Oscar12345/base jin,320.0,224.0
4562,Wang-fu,Nrf,110.0,109.0
4563,Wangchang,Ngi,72.0,96.0
4564,War,Wolf,172.0,158.0
4565,Warcueid t,Toma,160.0,224.0
4566,Werleck,Ankokunaitou,40.0,114.0
4567,Edward newgate,Xasor,152.0,224.0
4568,White,Kung fu man,69.0,119.0
4569,C.kidd,Mouser,83.0,108.0
4570,Wif,Neat unsou,73.0,158.0
4571,Wildrock,Ngi,112.0,101.0
4572,Wyler xi ver,Chenly2001,130.0,154.0
4573,Goodman,Websta,93.0,128.0
4574,Kyoko_sakura,Waribashi,350.0,300.0
4575,Xavier pendragon,Keioh and juan carlos,76.0,95.0
4576,Xenophage,Farengeit_and_predatorsru,212.0,306.0
4577,Xerxes,Dark ruler,199.0,269.0
4578,Chun li xi,Fervicante,64.0,98.0
4579,B. jenet,Fervicante,52.0,104.0
4580,Hakumen,Kal,593.0,454.0
4581,Lambda 11,Kal,360.0,395.0
4582,Mu 12,Kal,435.0,432.0
4583,Nu 13,Kal,313.0,400.0
4584,Platinum the trinity,Kal,335.0,393.0
4585,Rachel alucard,Kal,444.0,454.0
4586,Xstranger,Ngi,72.0,89.0
4587,Mia touma,Iwakick,59.0,76.0
4588,Ren mizusaka,Iwakick,98.0,80.0
4589,Yu asuka,Iwakick,83.0,93.0
4590,Yacopu,Kung fu man,55.0,44.0
4591,Yamcha,Chrono_strife,47.0,83.0
4592,Kureha,Yu-toharu,231.0,254.0
4593,Yami_miko,Bal,101.0,103.0
4594,Yashiro 2k2,Actjapan,56.0,121.0
4595,Yashiro nanakase,Ahuron,491.0,293.0
4596,Yomi,Shimon,66.0,120.0
4597,Noid,Elecbyte,24.0,49.0
4598,Yorihime watatsuki,Shiroto,111.0,108.0
4599,Yoriko-mvc,Uru,194.0,231.0
4600,Yuen-joe,Ankokunaitou,38.0,60.0
4601,Yuiran,Sakuraka,70.0,136.0
4602,Yuiren,Sakuraka,70.0,136.0
4603,Yui_kutuna,Zsm,243.0,290.0
4604,Yukino,Zelgadis,75.0,99.0
4605,Yuki kushinada,Blue blood & fervicante,58.0,105.0
4606,Yumel,LÈƒ,30.0,54.0
4607,Yuuka,Ankokunaitou,49.0,66.0
4608,Zabel,Shimon,67.0,85.0
4609,Zagi,Ukege,180.0,233.0
4610,Zako-c,Zako-1,256.0,264.0
4611,Zako-dan,Aotsuki,147.0,235.0
4612,Zan-b,Cafe,94.0,64.0
4613,Zangief cfj,Alexei roschak (kenshinx0),97.0,114.0
4614,Zarugafu,Mother earth,96.0,137.0
4615,Zazie muhaba,Tokinokuni-kei,77.0,124.0
4616,Zen,Ngi,132.0,135.0
4617,Zero ariel,Ariel alex co.//redline,43.0,48.0
4618,Zinsuke,Cafe,71.0,94.0
4619,Zodiac,Ngi,144.0,145.0
4620,Zwei,Rei,136.0,225.0
4621,Tsukushi_mio,Baggy,128.0,128.0
4622,Gromit,Beanfan112,18.0,38.0
4623,Kevin,Beanfan112,16.0,47.0
4624,Scooby doo,Beanfan112,26.0,34.0
5125,Katura hageteru,Ibukah,46.0,77.0
5126,Kishimax,Hm,56.0,117.0
5127,Fernandeath,Tin,173.0,182.0
5128,Lt.kurosawa EX,Tin,55.0,80.0
5129,Bai-hu EX,(^o^),66.0,140.0
5130,Big bomberder,(^o^),86.0,152.0
5131,Gochack bigbomb,(^o^),86.0,152.0
5132,Black widow EX,(^o^),77.0,76.0
5133,Blubberman,(^o^),107.0,128.0
5134,Blues hablam,(^o^),107.0,128.0
5135,Captain atlantis,(^o^),74.0,163.0
5136,Condor heads,(^o^),97.0,138.0
5137,Dao-long,(^o^),81.0,104.0
5139,The gandhara,(^o^),77.0,127.0
5140,Ganjou dan,(^o^),38.0,55.0
5141,Genteki dan,(^o^),54.0,59.0
5142,Hanzo EX,(^o^),67.0,94.0
5143,Kyosuke shigure,(^o^),111.0,133.0
5144,Leo bradlay,(^o^),106.0,128.0
5145,Master barnes,(^o^),99.0,138.0
5146,Ohga,(^o^),85.0,160.0
5147,Ox,(^o^),186.0,124.0
5148,Pielle,(^o^),94.0,145.0
5149,Raiden EX,(^o^),220.0,252.0
5150,Ray mcdogall,(^o^),52.0,104.0
5151,The red dragon,(^o^),86.0,125.0
5152,Roy wilson,(^o^),124.0,121.0
5153,Sasuke 0d,(^o^),65.0,97.0
5154,Sho kamui,(^o^),66.0,104.0
5155,Terry rogers,(^o^),86.0,127.0
5156,Tetsu yatoji,(^o^),68.0,90.0
5157,Voltz,(^o^),57.0,86.0
5158,Hihumi,Kunshomo,116.0,177.0
5159,Pentagon & black hole,Haguremono,191.0,236.0
5160,Giru-sama,Vcun,68.0,125.0
5161,Masked rider 555(emanon),Qzak,65.0,115.0
5163,9,Elecbyte,63.0,79.0
5164,Rugal b. EX,Ali,57.0,119.0
5165,94_flan,Koma,104.0,87.0
5166,Annie hamilton,Yaten kou,65.0,94.0
5167,Miyako arrange abyss,Humi,52.0,84.0
5168,Nanaya-kamen,Humi,256.0,256.0
5169,A-celsius,,29.0,45.0
5170,A-jedah,Aaa,101.0,137.0
5171,A-kain,"A,c,c",45.0,107.0
5172,A-rock,Aaa,143.0,220.0
5173,Aboras,Muu,84.0,84.0
5174,Abyss EX,Xslaught,,
5176,Accelerator,Muko,30.0,89.0
5177,Adelheid EX,Chikuchikugonzalez,67.0,114.0
5178,Adler-a,Rien,149.0,206.0
5179,Adol_c,Ankokunaitou,56.0,94.0
5180,Masked rider agito,Qzak,96.0,124.0
5181,Ahojingod,Ameri,90.0,132.0
5182,Airi,Muko,112.0,107.0
5184,Angel island zone sub boss,Supermystery,68.0,88.0
5185,Ai,Rakurai,150.0,223.0
5186,Aka,Rakurai,182.0,169.0
5187,Akaitsuki EX,Shiroto,53.0,106.0
5188,Akane,Rakurai,193.0,202.0
5189,Akatsuki-abk,Hm,147.0,221.0
5191,Akiha tohno EX,Iqs,50.0,104.0
5192,Akiha EX,Chikuchikugonzalez,50.0,104.0
5193,Akiko EX,Uma,45.0,101.0
5195,Akito(coh),Kisaragiryuto,127.0,112.0
5196,Akuzi,Usobidan,45.0,70.0
5197,Alder(seraph),Haguremono,107.0,298.0
5198,Aleti ex,Pre-to,53.0,113.0
5199,Alice-as EX,Aoironosora,90.0,189.0
5200,Alter wind,Yokurei,48.0,112.0
5201,Alvan EX,Ironjw,45.0,84.0
5202,Alyssa ex,Rakurai,40.0,65.0
5203,Amato,Suika_no_otto,71.0,105.0
5204,Amiba EX,Drowin hokuto,183.0,260.0
5205,Ana,Daigoro,46.0,42.0
5206,Anastasia,Rakurai,185.0,176.0
5207,Andy_ff3rb,Sekirei,50.0,102.0
5208,Aner rolange,A-kue,61.0,97.0
5209,Ange EX,Yu-toharu,102.0,247.0
5210,Angela EX,Masa00341,89.0,128.0
5211,Angelia,M3,153.0,186.0
5212,Anguirus,Muu,120.0,62.0
5213,Another igniz,Chin-ya,110.0,128.0
5214,Another blood q,Akagik & qaz,57.0,130.0
5215,Another blood,Sakuraka,57.0,129.0
5216,Masaki anzu,Sankiti,66.0,104.0
5217,Aoba,Guri,156.0,196.0
5218,Mr. big,Fred + tim markworth,109.0,156.0
5219,Wyler,Werewood,320.0,224.0
5220,Aoko 7thmoonstyle,Wakuwaku,43.0,105.0
5222,Aoko_monk_style,Huton,48.0,112.0
5223,Arashi EX,Ali,72.0,114.0
5224,Cola Fe,Neo,,
5225,Muhi EX,Neo,,
5226,Mageko EX,Neo,,
5227,Archer mini,Drowin,63.0,116.0
5228,Archetype earth_r,Ryun,97.0,117.0
5229,Arcueid_brunestud,Kuro&h,53.0,106.0
5230,Arc vp,M3,53.0,110.0
5231,Arena,Ryuhi,100.0,120.0
5232,Argento,Papitto,60.0,110.0
5233,Armaggon,Coloness,73.0,91.0
5234,Clarice,Barai,161.0,201.0
5235,Elsa_la_conti,Barai,163.0,207.0
5236,Arrange_marisa,Gu,55.0,100.0
5238,Asha,Nyankiryu,50.0,73.0
5239,Asellus EX,Cabocha,110.0,110.0
5240,Assassin,Ouchi,126.0,120.0
5241,Assiette,Pre-to,64.0,114.0
5242,Asterix,Smeagol14,24.0,29.0
5243,Asuka pb,Wakuwaku,121.0,204.0
5244,Asutorea,Sankiti,245.0,232.0
5245,Athena type_h,Ahuron,77.0,96.0
5246,Atomos,Ali,158.0,230.0
5247,Atsuko tomohara,Nyankiryu,110.0,168.0
5248,Steve austin,The heartburn kid,57.0,85.0
5249,Aya syameimaru,Mikage_th,54.0,103.0
5250,Ayane_ikuse EX,Zsm,236.0,290.0
5251,Ayatsuji tsukasa,Ouchi,48.0,90.0
5252,Ayumu kasuga EX,Shimon,106.0,95.0
5253,Azami,_,123.0,130.0
5254,Azteca EX,Seki-rou,100.0,109.0
5255,Azure,Mother earth,118.0,114.0
5256,A-minagi,Rakurai,43.0,97.0
5257,B-cirno,Bask,61.0,83.0
5258,Black rugal,Piyoblackbarn,108.0,132.0
5259,Basilisk-s[0.98],Nankotsu_curry,49.0,97.0
5260,B.jenet_n,Fervicante,52.0,104.0
5261,Bagira_ex,Varioto & snowwolf,466.0,360.0
5262,Dragon king bakal,Dark ruler,387.0,241.0
5263,Alien baltan 6th,Muu,62.0,93.0
5264,Bang,Ankokunaitou,50.0,84.0
5265,Baragon,Muu,77.0,33.0
5266,Barbarccia,5667,64.0,73.0
5267,Barns EX,Legendaryxm90,129.0,212.0
5268,Barts,Masa00341,90.0,101.0
5269,Baruganodon_ex,Varioto & snowwolf,439.0,324.0
5270,Kubikiri basara KOF,Tightriam,88.0,100.0
5271,Bastion,Zvitor,75.0,132.0
5272,Batista,(sic),109.0,127.0
5273,Battle mahoro EX,Nipa3008,40.0,100.0
5274,Battler,Boomer,142.0,287.0
5276,Bebum ryo,Daimonmau,166.0,132.0
5277,Benimaru EX,Ikaruga,54.0,114.0
5278,Berserker EX,Okihaito,61.0,132.0
5279,Blue eyes white karin,Kaz,90.0,87.0
5280,Bigcore-custom,Kayui uma,96.0,64.0
5281,Billy,Ikaruga,73.0,113.0
5282,Bionicles,Kozeni,88.0,115.0
5283,Bio spark,Di gi jared,24.0,24.0
5284,Fps bison trooper EX,"D, the red cloak",80.0,143.0
5285,Black demonica,Arthur,50.0,118.0
5286,Masked rider blade,Qzak,96.0,107.0
5287,Blodia-k,Kuron,103.0,102.0
5288,Blood,Nyankiryu,53.0,78.0
5289,Bloody flandre,Ý‚,119.0,112.0
5290,Blossom jp,Daigoro,39.0,71.0
5291,Hancock EX,Muko,27.0,70.0
5292,Bospider,Marktwo,60.0,79.0
5293,Bou ken,Gm,78.0,111.0
5294,Bousou oni-chiduru K,Sumi,128.0,112.0
5295,Brago,Mastermatt,55.0,82.0
5296,Braun,Ran,100.0,63.0
5297,Bs kung fu man,Fooddisk,51.0,106.0
5298,Bubbles jp,Daigoro,46.0,53.0
5299,Buguu,Masukenpu-kun,179.0,232.0
5300,Buntaro EX,Hh,52.0,109.0
5301,Buront,Ryu-san,313.0,525.0
5302,Byakuya kuchiki,Giovanni,167.0,213.0
5303,B_komachi,Soruzin,93.0,108.0
5304,B.swordsman,Kuron,129.0,91.0
5305,Crazy rugal,Fe,108.0,132.0
5306,Gg-wind,365,60.0,108.0
5307,C3reimu,Abab,101.0,103.0
5308,Calnarsa EX,Ankokunaitou,53.0,100.0
5309,Captain america b,Dick buckus,89.0,113.0
